Eremiasphecium,Eremiasphecium arabicum,species
Corynoneura,Corynoneura yoshimurai,species
Scarabaeidae,Sylvicanthon,genus
Alvinocarididae,Alvinocaris,genus
Lumbricidae,Dendrodrilus,genus
Chloroperlidae,Alloperla,genus
Geometridae,Syneora,genus
Nicrophorus,Nicrophorus nepalensis,species
Trochida,Trochidae,family
Acrolepia,Acrolepia assectella,species
Dioryctria,Dioryctria abietivorella,species
Chamaesphecia,Chamaesphecia nigrifrons,species
Kiefferulus,Kiefferulus tendipediformis,species
Cycethra,Cycethra frigida,species
Geometridae,Tricentrogyna,genus
Pyropteron,Pyropteron jordanicum,species
Belvosia,Belvosia duniagarciae,species
Crematogaster,Crematogaster maina,species
Eupterotidae,Stenoglene,genus
Eulepidotis,Eulepidotis sylpha,species
Nymphidium,Nymphidium sp. LA2011_599,species
Strumigenys,Strumigenys louisianae,species
Ceraclea,Ceraclea excisa,species
Agabus,Agabus tristis,species
Dinophyceae,Peridiniales,order
Rodentia,Nesomyidae,family
Psaliodes,Psaliodes Sullivan0998,species
Geometridae,Eubaphe,genus
Geukensia,Geukensia granosissima,species
Tipula,Tipula arctica,species
Apogonidae,Foa,genus
Leptosciarella,Leptosciarella trochanterata,species
Sclerophrys,Sclerophrys gracilipes,species
Nymphalidae,Catoblepia,genus
Megaselia,Megaselia subtumida,species
Peltogastridae,Peltogaster,genus
Microplitis,Microplitis jft41,species
Boettcheria,Boettcheria bisetosa,species
Braconidae,Diachasma,genus
Sepiolidae,Euprymna,genus
Hypocrita,Hypocrita arcaei,species
Apionidae,Aspidapion,genus
Heptageniidae,Leucrocuta,genus
Eviota,Eviota hinanoae,species
Setarches,Setarches guentheri,species
Olbonoma,Olbonoma sp. ANIC9,species
Dolichosciara,Dolichosciara nigrovittata,species
Oecophoridae,Locheutis,genus
Neocautinella,Neocautinella neoterica,species
Bathydraco,Bathydraco marri,species
Spionidae,Laonice,genus
Diptera,Therevidae,family
Aeoniacalles,Aeoniacalles grancanariensis,species
Stenoptilia,Stenoptilia bipunctidactyla,species
Dolichopodidae,Mesorhaga,genus
Catocala,Catocala crataegi,species
Cyphomyrmex,Cyphomyrmex dixus,species
Sarcophaga,Sarcophaga tibialis,species
Hymenoptera,Ampulicidae,family
Trochilidae,Chlorostilbon,genus
Tachyphyle,Tachyphyle hamata,species
Trypoxylon,Trypoxylon attenuatum,species
Trachylepis,Trachylepis gravenhorstii,species
Chrysocharis,Chrysocharis amanus,species
Formicidae,Odontomachus,genus
Crambidae,Afroscoparia,genus
Erebidae,Pechipogo,genus
Morpho,Morpho helenor,species
Aprostocetus,Aprostocetus meltoftei,species
Astartidae,Astarte,genus
Lasioglossum,Lasioglossum ruidosense,species
Staphylinidae,Oxytelus,genus
Stylommatophora,Vertiginidae,family
Prasinocyma,Prasinocyma flavicosta,species
Hesperiidae,Carcharodus,genus
Dysmicoccus,Dysmicoccus brevipes,species
Tetrigidae,Otumba,genus
Arenicolides,Arenicolides ecaudata,species
Wolbachia,Wolbachia sp. Pachycondyla perroti,species
Myrmica,Myrmica sabuleti,species
Anthoathecata,Porpitidae,family
Dactylogyridea,Ancyrocephalidae,family
Paridae,Cyanistes,genus
Neuroptera,Sisyridae,family
Mugil,Mugil curvidens,species
Zelandobius,Zelandobius albofasciatus,species
Ascidia,Ascidia mentula,species
Varunidae,Hemigrapsus,genus
Nephodia,Nephodia pellucenta,species
Zancleidae,Zanclea,genus
Terapon,Terapon jarbua,species
Pseudautomeris,Pseudautomeris luteata,species
Depressariidae,Exaeretia,genus
Bradysia,Bradysia vernalis,species
Bryophaenocladius,Bryophaenocladius terrestris,species
Dicranophragma,Dicranophragma nemorale,species
Chilicola,Chilicola n. sp. pseud.three,species
Acrididae,Leiotettix,genus
Scarabaeidae,Paranomala,genus
Culicoides,Culicoides marksi,species
Anatis,Anatis lecontei,species
Brahmaeidae,Lemonia,genus
Epeorus,Epeorus pellucidus,species
Trechus,Trechus hydropicus,species
Geometridae,Idaea,genus
Chironomidae,Pseudorthocladius,genus
Cronobacter,Cronobacter turicensis,species
Valeriodes,Valeriodes heterocampa,species
Filistatidae,Pritha,genus
Noctuidae,Actebia,genus
Mullus,Mullus auratus,species
Simulium,Simulium quasiperflavum,species
Melandryidae,Orchesia,genus
Ostrocerca,Ostrocerca complexa,species
Neoscythris,Neoscythris JFL023,species
Eurema,Eurema hecabe,species
Brachychthoniidae,Liochthonius,genus
Crambidae,Microcausta,genus
Sepsidae,Parapalaeosepsis,genus
Elachistidae,Blastodacna,genus
Coelorinchus,Coelorinchus oliverianus,species
Noctuidae,Mataeomera,genus
Aphrodes,Aphrodes hamiltoni,species
Raphitoma,Raphitoma petanii,species
Muscidae,Stomoxys,genus
Trachurus,Trachurus picturatus,species
Anacronicta,Anacronicta nitida,species
Hesperotettix,Hesperotettix nevadensis,species
Coleoptera,Cerylonidae,family
Encarsia,Encarsia citrina,species
Cichlidae,Andinoacara,genus
Staphylinidae,Amphichroum,genus
Paradidyma,Paradidyma Malaise2556,species
Hepialidae,Triodia,genus
Chironomus,Chironomus columbiensis,species
Cyprinidae,Alburnoides,genus
Amphipoda,Stegocephalidae,family
Iheringichthys,Iheringichthys labrosus,species
Ceratopsyche,Ceratopsyche oslari,species
Andrena,Andrena komachi,species
Spelobia,Spelobia rimata,species
Pleurotus,Pleurotus sp.,species
Notacanthus,Notacanthus bonaparte,species
Papilionidae,Battus,genus
Cleora,Cleora decisaria,species
Batrachyla,Batrachyla leptopus,species
Epiplema,Erosia veninotata,species
Proasellus,Proasellus remyi,species
Stibarokris,Stibarokris phoeniconaias,species
Geometridae,Pachyplocia,genus
Gastropoda,Potamididae,family
Galkinius,Galkinia equus,species
Lepidoptera,unclassified Lepidoptera,family
Eudonia,Eudonia alpina,species
Stigmella,Stigmella pruinosa,species
Eulepetopsis,Eulepetopsis vitrea,species
Perciformes,Percophidae,family
Panulirus,Panulirus penicillatus,species
Sicydium,Sicydium plumieri,species
Notacanthiformes,Halosauridae,family
Xenolepis,Xenolepis sp. AAI1072,species
elachJanzen01,elachJanzen01 Janzen597,species
Lixophaga,Lixophaga Janzen1062,species
Rissoidae,Alvania,genus
Altica,Altica corni,species
Talides,Talides sergestus,species
Carabus,Carabus chamissonis,species
Cotesia,Cotesia Whitfield12,species
Dolerus,Dolerus elderi,species
Salpida,Salpidae,family
Dichromodes,Dichromodes galactica,species
Crenimugil,Crenimugil crenilabis,species
Labidocera,Labidocera johnsoni,species
Gelechiidae,Apodia,genus
Soleidae,Heteromycteris,genus
Manduca,Manduca armatipes,species
Erebidae,Gorgone,genus
Mindarus,Mindarus sp.,species
Psaliodes,Psaliodes Sullivan0996,species
Littorinimorpha,Calyptraeidae,family
Rindgea,Rindgea s-signata,species
Neocephalosphaera,Neocephalosphaera parthenopipis,species
Potamidae,Longpotamon,genus
Syrphidae,Baccha,genus
Synallaxis,Synallaxis gujanensis,species
Bradysia,Bradysia strigata,species
Balanidae,Acasta,genus
Ancylostomatidae,Necator,genus
Ropalidia,Ropalidia sp.,species
Polistes,Polistes gigas,species
Ichthybotidae,Ichthybotus,genus
Coelorinchus,Coelorinchus biclinozonalis,species
Saldidae,Teloleuca,genus
Goniopora,Goniopora stokesi,species
Branchiostegus,Branchiostegus argentatus,species
Gonyleptidae,Krateromaspis,genus
Erebidae,Elousa,genus
Carterocephalus,Carterocephalus palaemon,species
Colletes,Colletes consors,species
Platalea,Platalea minor,species
Trichapion,Trichapion proclive,species
Cladotanytarsus,Cladotanytarsus sp. 1SMN061913-THBI094,species
Glossophaga,Glossophaga soricina,species
Piratula,Piratula hygrophila,species
Nematinus,Nematinus fuscipennis,species
Diaptomidae,Arctodiaptomus,genus
erebidJanzen01,erebidJanzen01 Janzen58,species
Ptecticus,Ptecticus trivittatus,species
Insecta,Megaloptera,order
Mesoplatypus,Mesoplatypus sp. PlMes04,species
Zygomyia,Zygomyia angusta,species
Chrysomelidae,Diorhabda,genus
Lucanidae,Platycerus,genus
Tortricidae,Aethes,genus
Alphomelon,Alphomelon xestopygaDHJ02,species
Vibrionaceae,Photobacterium,genus
Dromius,Dromius quadrimaculatus,species
Ageneiosus,Ageneiosus akamai,species
Hemiptera,Pentatomidae,family
Gigartinaceae,Mazzaella,genus
Cyclothone,Cyclothone pseudopallida,species
Patellidae,Cymbula,genus
Halonoproctidae,Conothele,genus
Aclyvolva,Aclyvolva lanceolata,species
Lycaenidae,Agrodiaetus,genus
Pseudobunaea,Pseudobunaea irius,species
Masiphya,Masiphya Janzen2470,species
Meriola,Meriola decepta,species
Lecithoceridae,Sarisophora,genus
Tetragnatha,Tetragnatha anuenue,species
Ichneumonidae,Scolobates,genus
Epicoma,Epicoma contristis,species
Pambolus,Pambolus rastafari,species
Habrotrocha,Habrotrocha antarctica,species
Branchiopoda,Diplostraca,order
Clemensia,Clemensia albata,species
Heteroderidae,Heterodera,genus
Opheliidae,Polyophthalmus,genus
Opsius,Opsius stactogalus,species
Phoridae,Eremophora,genus
Secutor,Secutor indicius,species
Chironomidae,Psectrotanypus,genus
Chrysis,Chrysis opulenta,species
Cyprinella,Cyprinella spiloptera,species
Sloaneana,Sloaneana tasmaniae,species
Pholetesor,Pholetesor viminetorum,species
Cricetidae,Euryoryzomys,genus
Psephenidae,Psephenus,genus
Hemigrapsus,Hemigrapsus sanguineus,species
Dismorphia,Dismorphia fortunata,species
Isopoda,Paranthuridae,family
Borborillus,Borborillus sordidus,species
Thyatira,Thyatira batis,species
Lophius,Lophius americanus,species
Aeorestes,Aeorestes cinereus,species
Ceuthophilus,Ceuthophilus sp. Ceu_199_TX_Pec_Amazing,species
Notodontidae,Xylodonta,genus
Omiodes,Omiodes stigmosalisDHJ02,species
Tanytarsus,Tanytarsus gracilentus,species
Bathyraja,Bathyraja shuntovi,species
Cixiidae,Cixius,genus
Clostera,Clostera pigra,species
Diastictis,Diastictis fracturalis,species
Euplectes,Euplectes ardens,species
Micragone,Micragone elisabethae,species
Hesperiidae,Urbanus,genus
Mycetophagidae,Mycetophagus,genus
Turdus,Turdus migratorius,species
Pero,Pero occidentalis,species
Nitidulidae,Stelidota,genus
Buthidae,Leiurus,genus
Thularion,Thularion sp. F FK-2020,species
Cryptophagidae,Atomaria,genus
Troglohyphantes,Troglohyphantes mlejneki,species
Hypolycaena,Hypolycaena hatita,species
Disphragis,Luca lividaDHJ02,species
Mompha,Mompha circumscriptella,species
Aname,Aname mellosa,species
Psaromenia,Psaromenia stipitata,species
Lysmata,Lysmata wurdemanni,species
Amphiporus,Amphiporus angulatus,species
Tenthredinidae,Pachynematus,genus
Mecocerculus,Mecocerculus leucophrys,species
Dajaus,Dajaus monticola,species
Comatulida,Mariametridae,family
Hesperiidae,Coladenia,genus
Sphaerophoria,Sphaerophoria philantha,species
Stigmella,Stigmella ceanothi,species
Phigalia,Phigalia pilosaria,species
Lithodidae,Neolithodes,genus
Phaonia,Phaonia luteva,species
Termitidae,Termes,genus
Gekkonidae,Nactus,genus
Neomusotima,Neomusotima conspurcatalis,species
Drepanidae,Pseudothyatira,genus
Tenthredinidae,Strongylogaster,genus
alyMalaise01,alyMalaise01 Malaise3306,species
Cichla,Cichla sp.,species
Gelechia,Gelechia cuneatella,species
Pyralidae,Phycitodes,genus
Farigia,Farigia saganaDHJ02,species
Lanterius,Lanterius inermis,species
Platyura,Platyura marginata,species
Mirina,Mirina christophi,species
Orthocladius,Orthocladius telochaetus,species
Coelichneumon,Coelichneumon lacrymator,species
Milichiidae,Milichiella,genus
Freyeria,Freyeria trochylus,species
Bombus,Bombus ardens,species
Erebidae,Lepidodes,genus
Chondrostoma,Chondrostoma sp.,species
Littorinimorpha,Atlantidae,family
Acentrella,Acentrella insignificans,species
Vespidae,Agelaia,genus
Camponotus,Camponotus janeti,species
Inezia,Inezia inornata,species
Linyphiidae,Neocautinella,genus
Lutjanus,Lutjanus griseus,species
Manduca,Manduca muscosa,species
Phidippus,Phidippus princeps,species
Peropteryx,Peropteryx trinitatis,species
Gryllidae,Microbinthus,genus
Oncophanes,Oncophanes Malaise7797,species
Noctuidae,Enargia,genus
cryptJanzen01,cryptJanzen01 Malaise8011,species
Acartia,Acartia lilljeborgii,species
Lycaenidae,Kretania,genus
Echmepteryx,Echmepteryx hageni,species
Dacus,Dacus longicornis,species
Romanogobio,Romanogobio vladykovi,species
Hypsopygia,Hypsopygia costalis,species
Solenopsis,Solenopsis,species
Cnemidocarpa,Cnemidocarpa verrucosa,species
Sathon,Sathon falcatus,species
Antiblemma,Antiblemma Poole38,species
Erysiptila,Erysiptila clevelandi,species
Muraenesox,Muraenesox cinereus,species
Pellopsis,Pellopsis aerodes,species
Unionidae,Lamprotula,genus
Yponomeutidae,Zelleria,genus
Noctuidae,Abablemma,genus
Hemiptera,Acanaloniidae,family
Dolbina,Dolbina tancrei,species
Trifurcula,Trifurcula angustivalva,species
Stercorarius,Stercorarius skua,species
Jankowskia,Jankowskia sp.,species
Squamata,Iguanidae,family
Cynomya,Cynomya mortuorum,species
Proasellus,Proasellus istrianus,species
Balanidae,Balanus,genus
Poecilium,Poecilium glabratum,species
Conostigmus,Conostigmus sp. MM-2013,species
Danio,Danio dangila,species
Dichelotarsus,Dichelotarsus piniphilus,species
Magelona,Magelona longicornis,species
Sphaerium,Sphaerium occidentale,species
Coelioxys,Coelioxys aurolimbatus,species
Cyclotus,Cyclotus taivanus,species
Athetis,Athetis striolata,species
Palaeacanthocephala,Polymorphida,order
Chrysomelidae,Kuschelina,genus
Aeropedellus,Aeropedellus variegatus,species
Ichneumonidae,Bathyplectes,genus
Agromyzidae,Melanagromyza,genus
Inconstantia,Inconstantia procera,species
Pluteus,Pluteus cervinus,species
Gobiidae,Eviota,genus
Ligyrocoris,Ligyrocoris sylvestris,species
Nomascus,Nomascus leucogenys,species
Isoperla,Isoperla luzoni,species
Comatulidae,Clarkcomanthus,genus
Limnephilus,Limnephilus stigma,species
Ischnocodia,Ischnocodia annulus,species
Phocoenidae,Phocoena,genus
Asarcornis,Asarcornis scutulata,species
Psittacidae,Platycercus,genus
Phaeophyceae,Scytosiphonales,order
Leiothrichidae,Garrulax,genus
Pterophoridae,Oidaematophorus,genus
Agelenidae,Tegenaria,genus
Noctuidae,Dryobotodes,genus
Zerconidae,Zercon,genus
Sylvicanthon,Sylvicanthon aequinoctialisASolis02,species
Crambidae,Spilomelinae,genus
Drino,Drino piceiventrisDHJ04,species
Parasa,Parasa wellescaDHJ02,species
Strongylogaster,Strongylogaster remota,species
Paramphinome,Paramphinome jeffreysii,species
Ceraclea,Ceraclea vertreesi,species
Pilumnidae,Pilumnus,genus
Epeorus,Epeorus grandis,species
Gasteruptiidae,Gasteruption,genus
Gryon,Hadronotus hogenakalensis,species
Pimelodidae,Conorhynchos,genus
Phyllodesma,Phyllodesma ilicifolia,species
Hoeneidia,Hoeneidia sp. 1,species
Hybauchenidium,Hybauchenidium aquilonare,species
Pomadasys,Pomadasys maculatus,species
Namalycastis,Namalycastis abiuma,species
Braconidae,Habrobracon,genus
Polyommatus,Polyommatus ninae,species
Nymphalidae,Euphydryas,genus
Uresiphita,Uresiphita reversalis,species
Hoplocryptus,Hoplocryptus murarius,species
Technomyrmex,Technomyrmex albipes,species
Ericeia,Ericeia inangulata,species
Aedes,Aedes vexans,species
Dichomeris,Dichomeris iophaea,species
Gnaphosa,Gnaphosa salsa,species
Eupithecia,Eupithecia brachyptera,species
crypMalaise01,crypMalaise01 Malaise7942,species
Anostomidae,Schizodon,genus
Hypocladia,Hypocladia parcipuncta,species
Unionidae,Inversiunio,genus
Crambidae,Metasia,genus
Tritetrabdella,Tritetrabdella taiwana,species
Rhaphium,Rhaphium sp. SEB3,species
Paraphlepsius,Paraphlepsius particolor,species
Phyllocnistis,Phyllocnistis populiella,species
Typocerus,Typocerus velutinus,species
Polyptychus,Polyptychus erosus,species
Mycobacterium,Mycobacterium leprae,species
Leontocebus,Leontocebus weddelli,species
Zanclognatha,Zanclognatha protumnusalis,species
Agriades,Agriades glandon,species
Nolidae,nolBioLep01,genus
Urticina,Urticina felina,species
Samia,Samia watsoni,species
Viperidae,Trimeresurus,genus
Harttiella,Harttiella lucifer,species
Apanteles,Apanteles morrisi,species
Symphitoneuria,Symphitoneuria neboissi,species
Braconidae,Acanthormius,genus
Limacodidae,Perola,genus
Trimmatom,Trimmatom sp.,species
Paralichthyidae,Paralichthys,genus
Munididae,Munida,genus
Priocnemis,Priocnemis fennica,species
Chilocyrtus,Chilocyrtus Malaise8193,species
Eulophidae,Diglyphomorpha,genus
Gigartinales,Gloiosiphoniaceae,family
Saturniidae,Adelowalkeria,genus
Epinotia,Epinotia hopkinsana,species
Amynthas,Amynthas corticis,species
Myzozoa,Aconoidasida,class
Gobiidae,Sicydium,genus
Theridiidae,Steatoda,genus
Belvosia,Belvosia unifasciata,species
Carabodes,Carabodes areolatus,species
Pseudolycoriella,Pseudolycoriella frederickedwardsi,species
Scythris,Scythris obliqua,species
Nakadaella,Nakadaella micron,species
Mythimna,Mythimna phaea,species
Dasyaceae,Heterosiphonia,genus
Lophocampa,Lophocampa caryae,species
Aedes,Aedes mediovittatus,species
Isopoda,Nannoniscidae,family
Anopheles,Anopheles maculipennis,species
Streptomyces,Streptomyces mordarskii,species
Rivellia,Rivellia syngenesiae,species
Macrocentrus,Macrocentrus nitidus,species
Hemiceras,Hemiceras monegondaICG01,species
Saturniidae,Scolesa,genus
Odontobuthus,Odontobuthus tirgari,species
Automeris,Automeris vanschaycki,species
Neoligia,Neoligia exhausta,species
Artemiidae,Artemia,genus
phyBioLep01,phyBioLep01 BioLep775,species
Geometridae,Isochromodes,genus
Salangidae,Salanx,genus
Theridiidae,Cryptachaea,genus
Fridericia,Fridericia bisetosa,species
Macrobaenetes,Macrobaenetes sp. MVD481,species
Simulium,Simulium subpallidum,species
Lithodidae,Lithodes,genus
Phora,Phora convergens,species
Ceutholopha,Ceutholopha petalocosma,species
Dicrotendipes,Dicrotendipes pseudoconjunctus,species
Dichomeris,Dichomeris Janzen08,species
Feltria,Feltria minuta,species
Fallceon,Fallceon sp.,species
Bactrocera,Bactrocera scutellata,species
Lepidoptera,Urodidae,family
Erastrifacies,Erastrifacies schedocala,species
Cryptocercus,Cryptocercus punctulatus,species
Orthetrum,Orthetrum glaucum,species
Zoantharia,Microzoanthidae,family
Carcharhinus,Carcharhinus obscurus,species
Hemiptera,Pyrrhocoridae,family
Pomacea,Pomacea canaliculata,species
Chrysina,Chrysina boucardi,species
Spilarctia,Spilarctia obliqua,species
Acanthurus,Acanthurus lineatus,species
Vaejovis,Vaejovis carolinianus,species
Atypidae,Atypus,genus
Plecotus,Plecotus ognevi,species
ichneuMalaise01,ichneuMalaise01 Malaise8364,species
cryptJanzen01,cryptJanzen01 Malaise2051,species
Carcinops,Carcinops curtus,species
Tenthredinidae,Metallus,genus
Root,Bacteria,kingdom
Syrphus,Syrphus torvus,species
Asteroidea,Peripodida,order
cosmoBioLep01,cosmoBioLep01 BioLep406,species
Pyralidae,Acrobasis,genus
Eledonidae,Eledone,genus
Machimia,Machimia tentoriferella,species
Cossidae,Eusthenica,genus
Melita,Melita nitida,species
Margarodidae,Icerya,genus
Tortricidae,Cenopis,genus
Perciformes,Percidae,family
Chrysomelidae,Glyptina,genus
Baetica,Baetica ustulata,species
Dinobryaceae,Dinobryon,genus
Hetaerina,Hetaerina SADR01,species
Hemitrygon,Hemitrygon akajei,species
Thraupidae,Sporophila,genus
Lepidodactylus,Lepidodactylus lugubris,species
Metastrongylidae,Dictyocaulus,genus
Pentatomidae,Brochymena,genus
Cecidomyiidae,Feltiella,genus
Goneplacidae,Goneplax,genus
Pinopsida,Pinales,order
Xanthidae,Pilodius,genus
Tetraclitidae,Neonrosella,genus
Serica,Serica ligulata,species
Selenops,Selenops aissus,species
Saturniidae,Ptiloscola,genus
Pseudexostoma,Pseudexostoma brachysoma,species
Tortricidae,Hyphantidium1,genus
elachJanzen01,elachJanzen01 Janzen726,species
